Marke,ParentSKU,ProductName,Revenue_total,MCP_Name,MCP_Type,MCP_Brand,MCP_Color_keys,MCP_Color_labels,MCP_Collection,MCP_Cut,MCP_Surface,MCP_Features,MCP_Gender,MCP_resolved
HO Soccer,HO0510837,HO Soccer Primary Protek Flat Lime,53.19,HO Soccer Primary Protek Flat Lime,configurable,HO SOCCER,yellow,Gelb,,Außennaht (RC),,,,true
adidas,AFP7919,adidas Predator LGE TW-Handschuh Weiss,53.03,adidas Predator LGE,configurable,adidas,"white, pink","Weiß, Pink",adidas Predator,Innennaht (NC),Trocken,"Bequem, Dämpfung, Grip, Größere Ballkontaktfläche, Ballkontrolle, Haltbarkeit, fingersave","Herren, Damen",true
reusch,ETS5070005_4949,Reusch G3 Duo TW-Handschuh Blau F4949,52.9,,,,,,,,,,,true
reusch,10372217_5670206_1089,Reusch Legacy '86 Advance,52.56,Reusch Legacy '86 Advance,configurable,REUSCH,"white, blue","Weiß, Blau",,"Innennaht (NC), Hybrid (Mix)",Trocken,,,true
adidas,ETSGI6382_000,adidas Tiro Club Torwarthandschuh Weiss,52.36,adidas Tiro Club,configurable,adidas,"black, white","Schwarz, Weiß",adidas Tiro,Außennaht (RC),,,"Herren, Damen",true
uhlsport,U1126,Uhlsport Radar Control Soft Pro Handsch,52.35,Uhlsport Radar Control Soft Pro,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Außennaht (RC),,"Atmungsaktivität, Dämpfung, Grip, Größere Ballkontaktfläche, Ballkontrolle, Haltbarkeit, Elastizität",Herren,true
rehab,RH1000-455,rehab Extreme CG3 NC #PaintAttack (blue),51.21,rehab Extreme CG3 NC #PaintAttack (blue),configurable,rehab goalkeeping,blue,Blau,,Innennaht (NC),Trocken,,,true
uhlsport,ETS1011011_01,Uhlsport Eliminator Unlimited AG HN Han,51.13,,,,,,,,,,,true
HO Soccer,HO510731,HO SOCCER Supremo Pro II Roll-Negative,51.07,HO Soccer Supremo Pro 2 Roll,configurable,HO SOCCER,black,Schwarz,HO SOCCER Supremo,Hybrid (Mix),Trocken,"Bequem, Dämpfung, Grip, Halt, Ballkontrolle, Elastizität",Herren,true
NIKE,ETSGS3376_100,Nike Spyne Pro Torwarthandschuh Rot Wei,50.67,Nike Spyne Pro,configurable,NIKE,white,Weiß,"NIKE Vapor, NIKE Match",Außennaht (RC),,"Atmungsaktivität, Bequem, Grip, Ballkontrolle",Herren,true
Puma,P041632-01,PUMA ONE Protect 1 TW-Handschuh Schwarz,50.38,PUMA ONE Protect 1,configurable,PUMA,"red, black","Rot, Schwarz",PUMA One,Außennaht (RC),Trocken,"Bequem, Dämpfung, Grip, Ballkontrolle, Schutz, Leicht, Finger Protection",,true
NIKE,NGS3373-490,Nike Vapor Grip3 Torwarthandschuh Grau,49.52,Nike Vapor Grip3,configurable,NIKE,blue,Blau,NIKE Vapor,Hybrid (Mix),Trocken,"Atmungsaktivität, Bequem, Grip, Größere Ballkontaktfläche, Ballkontrolle, Leicht",Herren,true
Elite Sport,EL9932149,ELITE Aztlan Hybrid,49.48,ELITE Aztlan Hybrid,configurable,ELITE SPORT,black,Schwarz,,Hybrid (Mix),Trocken,,,true
Elite Sport,EL993007,Elite Real GC,49.18,Elite Real GC,configurable,ELITE SPORT,white,Weiß,,Rollfinger (GC),Trocken,,,true
Elite Sport,EL993012,ELITE Supreme Hybrid,49.18,ELITE Supreme Hybrid,configurable,ELITE SPORT,white,Weiß,,Hybrid (Mix),Trocken,,,true
reusch,ETS5170039_2001,Reusch Attrakt SpeedBump TW-Handschuh F,49.03,Reusch Attrakt SpeedBump,configurable,REUSCH,"yellow, blue","Gelb, Blau",,Innennaht (NC),,"Bequem, Halt, Leicht",Herren,true
uhlsport,10225791_1011239_001,Uhlsport Hyperact Soft Pro Blau Weiß F0,48.28,Uhlsport Hyperact Soft Pro,configurable,uhlsport,"white, blue","Weiß, Blau",,Außennaht (RC),,,Herren,true
HO Soccer,HO0520257,HO Soccer One Roll Negative Maze,48.23,HO Soccer One Roll Negative Maze,configurable,HO SOCCER,yellow,Gelb,,Innennaht (NC),,,,true
uhlsport,ETS1011013_01,Uhlsport Eliminator Absolutgrip RF Hand,47.45,Uhlsport Eliminator Absolutgrip RF,configurable,uhlsport,"black, blue","Schwarz, Blau",,Rollfinger (GC),,,Herren,true
Sells Goalkeeper,SGP151638,Sells Silhouette Pro Cyclone,46.64,Sells Silhouette Pro Cyclone,configurable,SELLS,blue,Blau,Sells Silhouette,Innennaht (NC),Nässe / Regen,,,true
reusch,R3970093-7040,Reusch Pure Contact X-RAY G3 TW-Handsch,46.64,Reusch Pure Contact X-RAY G3,configurable,REUSCH,"black, green","Schwarz, Grün",,Innennaht (NC),Trocken,"Dämpfung, Grip, Ballkontrolle, Haltbarkeit, EES",Herren,true
reusch,ETS5070439_4989,Reusch AX2 Evolution TW-Handschuh F4989,45.87,Reusch AX2 Evolution,configurable,REUSCH,"blue, green","Blau, Grün",,"Innennaht (NC), Hybrid (Mix)",,"Atmungsaktivität, Bequem, Dämpfung, Grip, Ballkontrolle, ESS, AirVentSystem",Herren,true
HO Soccer,HO51-0632,HO Soccer Aqua Grip Gen 9 Duo,45.73,HO Soccer Aqua Grip Gen 9 Duo,configurable,HO SOCCER,"yellow, blue","Gelb, Blau",,Außennaht (RC),Nässe / Regen,,,true
HO Soccer,HO510672,HO SOCCER Supremo Pro Negative Pink,45.69,HO SOCCER Supremo Pro Negative Pink,configurable,HO SOCCER,,,,Innennaht (NC),Trocken,,,true
HO Soccer,HO0520415,HO Soccer Guerrero Pro Justice NG W,45.45,HO Soccer Guerrero Pro Justice NG W,configurable,HO SOCCER,white,Weiß,,Innennaht (NC),,,,true
Puma,P041226-32,Puma evoPOWER Grip 3.3 RC,45.43,,,,,,,,,,,true
Puma,ETS041440_022,PUMA One Protect 18.2 RC Handschuh Schw,45.4,,,,,,,,,,,true
Puma,P041215-02,PUMA evoPOWER Super 3 Torwarthandschuh,45.08,PUMA evoPOWER Super 3,configurable,PUMA,"yellow, blue","Gelb, Blau",PUMA evoPOWER,"Außennaht (RC), Hybrid (Mix)",Trocken,,Herren,true
HO Soccer,ETS510662_000,HO Soccer Supremo Pro TW-Handschuh Schw,43.77,,,,,,,,,,,true
reusch,R5070935-1100,reusch Attrakt Freegel G3,43.18,,,,,,,,,,,true
reusch,R5070939-7083,Reusch G3 Fusion Evolution TW-Handschuh,43.06,Reusch G3 Fusion Evolution,configurable,REUSCH,"black, orange","Schwarz, Orange",,"Innennaht (NC), Rollfinger (GC), Hybrid (Mix)",Trocken,"Atmungsaktivität, Bequem, Dämpfung, Grip, Größere Ballkontaktfläche, Halt, Schweißableitend, 3D Thumb Crotch, ESS, Rolled Thumb, AirVentSystem",Herren,true
NIKE,NGS3884-486,Nike Vapor Grip 3 Torwarthandschuh Blau,42.87,Nike Vapor Grip 3,configurable,NIKE,"white, blue","Weiß, Blau",NIKE Vapor,Hybrid (Mix),Trocken,"Bequem, Dämpfung","Herren, Damen",true
Puma,P041262-20,PUMA evoPOWER Grip 1.3 RC Torwarthandsc,42.83,PUMA evoPOWER Grip 1.3 RC,configurable,PUMA,"red, black","Rot, Schwarz",PUMA evoPOWER,"Außennaht (RC), Rollfinger (GC)",Trocken,,Herren,true
reusch,ETS5172238_4010,Reusch Attrakt Freegel TW-Handschuh Jun,42.58,Reusch Attrakt Freegel Junior,configurable,REUSCH,blue,Blau,,Innennaht (NC),,"Bequem, Dämpfung, Grip, Ballkontrolle",,true
NIKE,NGS3885-486,Nike Mercurial Touch Victory TW-Handsch,42.58,Nike Mercurial Touch Victory,configurable,NIKE,"white, blue","Weiß, Blau",NIKE Mercurial,Innennaht (NC),Trocken,"Bequem, Grip, Halt, Individuelle Passform, Leicht","Herren, Damen",true
uhlsport,U0186,Uhlsport Eliminator Aquasoft HN Windbre,42.54,Uhlsport Aquasoft NC Windbreaker,configurable,uhlsport,"blue, green","Blau, Grün",uhlsport Eliminator,Innennaht (NC),Nässe / Regen,,,true
NIKE,NCW2936-073,Nike Phantom Shadow TW-Handschuh Grau F,42.49,Nike Phantom Shadow,configurable,NIKE,grey,Grau,,Innennaht (NC),Normaler Rasen,"Atmungsaktivität, Bequem, Dämpfung, Grip, Haltbarkeit, Schweißableitend",Herren,true
uhlsport,ETS1011105_001,Uhlsport Next Level Soft Pro TW-Handsch,42.28,Uhlsport Next Level Soft Pro,configurable,uhlsport,"red, blue","Rot, Blau",,Außennaht (RC),,"Dämpfung, Grip, Ballkontrolle",Herren,true
uhlsport,ETS1011035_01,Uhlsport Eliminator Unlimited Handschuh,42.19,Uhlsport Eliminator Unlimited,configurable,uhlsport,"yellow, grey","Gelb, Grau",,Außennaht (RC),,,,true
KEEPERsport,KSP10002,KEEPERsport Varan6 Pro Promo,40.98,,,,,,,,,,,true
New Balance,NB00055-01,new balance Furon Destroy RC,40.94,NB00055-01,configurable,new balance,yellow,Gelb,,Außennaht (RC),Trocken,,,true
Sells Goalkeeper,SGP151637,Sells Silhouette Pro Terrain Torwarthan,40.94,Sells Silhouette Pro Terrain,configurable,SELLS,"blue, green","Blau, Grün",Sells Silhouette,Innennaht (NC),"Trocken, Kunstrasen / Halle / Bolzplatz",,Herren,true
Sells Goalkeeper,SGP151614,Sells Wrap Pro Cyclone,40.94,Sells Wrap Pro Cyclone,configurable,SELLS,blue,Blau,Sells Wrap,Rollfinger (GC),Nässe / Regen,,,true
HO Soccer,HO510722,HO SOCCER Guerrero Pro Hybrid Roll-Neg,39.99,HO SOCCER Guerrero Pro Hybrid,configurable,HO SOCCER,green,Grün,,Hybrid (Mix),Nässe / Regen,,,true
HO Soccer,HO510776,HO SOCCER Premier Supremo Roll-Negative,39.63,HO SOCCER Premier Supremo Roll-Negative,configurable,HO SOCCER,white,Weiß,,Hybrid (Mix),Trocken,,,true
NIKE,ETSGS3892_486,Nike Spyne Pro-FA19 TW-Handschuh Blau F,39.58,Nike Spyne Pro-FA19,configurable,NIKE,"white, blue","Weiß, Blau",,Außennaht (RC),,"Grip, Ballkontrolle, Schutz, Leicht","Herren, Damen",true
adidas,ETSFS0426_000,adidas X Precision to Blur TRN Torwarth,39.19,adidas X TRN,configurable,adidas,green,Grün,adidas X,Innennaht (NC),,,"Herren, Damen",true
uhlsport,KSU1013-02,Uhlsport Speed Up Now AG+ GC Blackout,39.01,Uhlsport Speed Up Now Absolutgrip Rollfinger,configurable,uhlsport,black,Schwarz,uhlsport Eliminator,Rollfinger (GC),Trocken,,,true
uhlsport,U1054,Uhlsport Tensiongreen Absolutgrip FS Ha,38.44,Uhlsport Tensiongreen Absolutgrip FS,configurable,uhlsport,"grey, green","Grau, Grün",,Hybrid (Mix),Trocken,,Herren,true
HO Soccer,HO510708,HO SOCCER SSG Supremo Roll Negative,38.44,HO SOCCER SSG Supremo Roll Negative,configurable,HO SOCCER,,,,Hybrid (Mix),Trocken,,,true
HO Soccer,HO50-0605,HO Soccer Futsal Blue,38.4,HO Soccer Futsal Blue,configurable,HO SOCCER,blue,Blau,,Innennaht (NC),Kunstrasen / Halle / Bolzplatz,,,true
uhlsport,U1020,Uhlsport Eliminator Comfort HN Handschu,37.66,Uhlsport Eliminator Comfort NC,configurable,uhlsport,"black, white","Schwarz, Weiß",uhlsport Eliminator,Innennaht (NC),Trocken,,Herren,true
uhlsport,ETS1011036_01,uhlsport Speed Up Now Starter Soft Lite,37.48,uhlsport Speed Up Now Starter Soft Lite,configurable,uhlsport,"yellow, black","Gelb, Schwarz",,Außennaht (RC),"Normaler Rasen, Trocken","Dämpfung, Leicht, Atmungsaktiv",,true
Sells Goalkeeper,SGP1416,Sells Wrap Pro Aqua,36.89,Sells Wrap Pro Aqua,configurable,SELLS,"white, blue","Weiß, Blau",Sells Wrap,Rollfinger (GC),Nässe / Regen,,,true
uhlsport,U1055,Uhlsport Tensiongreen AG HN TW-Handschu,36.87,Uhlsport Tensiongreen AG NC,configurable,uhlsport,"grey, green","Grau, Grün",,"Innennaht (NC), Hybrid (Mix)",Trocken,,Herren,true
uhlsport,U0545,Uhlsport Eliminator Aquasoft RF Handsch,36.02,Uhlsport Eliminator Aquasoft GC,configurable,uhlsport,blue,Blau,uhlsport Eliminator,Rollfinger (GC),Nässe / Regen,,,true
HO Soccer,HO510777,HO SOCCER Premier Supremo Roll-Negative,35.43,HO SOCCER Premier Supremo Roll-Negative,configurable,HO SOCCER,green,Grün,,Hybrid (Mix),Trocken,,,true
NIKE,ETSCN6758_011,Nike Phantom Shadow Black X Chile Torwa,35.11,Nike Phantom Shadow Black X Chile,configurable,NIKE,black,Schwarz,NIKE Phantom,Innennaht (NC),Trocken,"Bequem, Grip, Haltbarkeit, Wärmend, Elastizität",Herren,true
uhlsport,ETS1000140_01,Uhlsport Fangmaschine Soft HN Torwartha,34.55,uhlsport Fangmaschine Soft NC,configurable,uhlsport,white,Weiß,,Innennaht (NC),,,Herren,true
uhlsport,U1121,Uhlsport Radar Control Absolutgrip HN F,34.43,Uhlsport Radar Control Absolutgrip NC,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Innennaht (NC),Trocken,"Dämpfung, Grip, Größere Ballkontaktfläche, Ballkontrolle, Haltbarkeit, Elastizität",Herren,true
HO Soccer,HO510775,HO SOCCER Premier Supremo Roll-Negative,34.39,HO SOCCER Premier Supremo Roll-Negative,configurable,HO SOCCER,black,Schwarz,,Hybrid (Mix),Trocken,,,true
reusch,ETS3870936_236,Reusch Prisma Prime G3 Negativ Cut Hand,34.39,Reusch Prisma Prime G3 Negativ Cut,configurable,REUSCH,"yellow, black","Gelb, Schwarz",,,,,Herren,true
NIKE,ETSGS0376_410,Nike Premier Torwarthandschuh Blau F410,33.75,Nike Premier,configurable,NIKE,"black, blue","Schwarz, Blau",,Innennaht (NC),,"Atmungsaktivität, Bequem, Dämpfung, Leicht",Herren,true
uhlsport,ETS1011054_001,Uhlsport Tensiongreen Absolutgrip FS Ha,32.75,,,,,,,,,,,true
uhlsport,U0187,Uhlsport Eliminator Aquasoft RF Weiss F,32.75,Uhlsport Eliminator Aquasoft GC,configurable,uhlsport,"blue, green","Blau, Grün",uhlsport Eliminator,Rollfinger (GC),Nässe / Regen,,,true
Derbystar,ETS2649_000,Derbystar Attack XP Protect Pro Kids Ha,32.68,Derbystar Attack XP Protect Pro Kids,configurable,Derbystar,"white, blue","Weiß, Blau",,,,,,true
HO Soccer,HO0520090,HO Soccer SSG Legend RN Meteor,32.29,HO Soccer SSG Legend RN Meteor,configurable,HO SOCCER,yellow,Gelb,,Innennaht (NC),,,,true
HO Soccer,ETS510658_000,HO Soccer SSG Ikarus TW-Handschuh,31.74,HO Soccer SSG Ikarus,configurable,HO SOCCER,yellow,Gelb,,Außennaht (RC),,"Bequem, Grip, Schutz",Herren,true
NIKE,NGS3885-686,Nike Mercurial Touch Victory TW-Handsch,31.66,Nike Mercurial Touch Victory,configurable,NIKE,red,Rot,,Innennaht (NC),Trocken,"Bequem, Grip, Halt, Individuelle Passform, Leicht","Herren, Damen",true
NIKE,NGS0360-060,Nike Grip 3 Torwarthandschuhe Grau F060,31.66,Nike Grip 3,configurable,NIKE,"black, grey","Schwarz, Grau",,Hybrid (Mix),Trocken,"Dämpfung, Grip, Haltbarkeit, Schutz",Herren,true
uhlsport,U1074,Uhlsport Absolutgrip TW-Handschuh Blau,31.57,uhlsport Absolutgrip,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Außennaht (RC),Trocken,"Atmungsaktivität, Dämpfung, Grip, Halt, Absolutgrip+",Herren,true
Puma,ETS041222_001,PUMA evoPOWER Grip 2.3 RC TW-Handschuh,31.4,PUMA evoPOWER Grip 2.3 RC,configurable,PUMA,"white, blue","Weiß, Blau",,Außennaht (RC),,,Herren,true
uhlsport,ETS1011066_001,Uhlsport Supersoft Bionik Torwarthandsc,31.07,Uhlsport Supersoft Bionik,configurable,uhlsport,"yellow, black","Gelb, Schwarz",,Außennaht (RC),,"Bequem, Dämpfung, Grip, Größere Ballkontaktfläche, Ballkontrolle, Haltbarkeit, Bionikframe",Herren,true
reusch,R3770320-484,Reusch Futsal SG SFX,30.94,Reusch Futsal SG SFX,configurable,REUSCH,,,,,Kunstrasen / Halle / Bolzplatz,,,true
HO Soccer,HO0520087IT,HO Soccer Eskudo III RN Link,30.75,HO Soccer Eskudo III RN Link,configurable,HO SOCCER,orange,Orange,,Innennaht (NC),,,,true
KEEPERsport,KS333-615,KEEPERsport GK-Glove Varan5 Pro NC Aqua,30.74,KEEPERsport GK-Glove Varan5 Pro NC Aqua,configurable,KEEPERsport,blue,Blau,,Innennaht (NC),Nässe / Regen,,,true
reusch,R3972200-583,Reusch Pure Contact S1 Torwarthandschuh,30.29,Reusch Pure Contact S1 Kids,configurable,REUSCH,yellow,Gelb,reusch Fit Control,Innennaht (NC),Trocken,"Bequem, Ballkontrolle, Haltbarkeit, Schutz, 3D Thumb Crotch, ESS",,true
uhlsport,KS0KSU0598-01,Uhlsport Eliminator Supergraphit RC,30.17,,,,,,,,,,,true
erima,ETS7222002_813950,Erima Flex RD Pro Torwarthandschuhe Gra,29.8,Erima Flex RD Pro,configurable,erima,"black, grey","Schwarz, Grau",,,,,Herren,true
uhlsport,ETS1000142_01,Uhlsport Eliminator Soft Handschuh Blau,28.78,Uhlsport Eliminator Soft,configurable,uhlsport,"black, blue","Schwarz, Blau",,Außennaht (RC),,,Herren,true
Derbystar,ETS2531_000,Derbystar Attack XP16 Torwarthandschuh,28.5,Derbystar Attack XP16,configurable,Derbystar,"black, orange","Schwarz, Orange",,,,"Dämpfung, Grip, Haltbarkeit",Herren,true
HO Soccer,HO0520420,HO Soccer SSG Legend III RN Red Spark,28.28,HO Soccer SSG Legend III RN Red Spark,configurable,HO SOCCER,red,Rot,,Innennaht (NC),,,,true
HO Soccer,HO510707,HO Soccer SSG Supremo II Roll N TW-Hand,27.83,HO Soccer SSG Supremo II Roll N,configurable,HO SOCCER,green,Grün,,"Rollfinger (GC), Hybrid (Mix)",Trocken,"Bequem, Schutz",Herren,true
reusch,10361237_5472710_2025,Reusch Attrakt Infinity Finger Support K,27.83,Reusch Attrakt Infinity Finger Support Kids,configurable,REUSCH,black,Schwarz,,Hybrid (Mix),,,,true
reusch,R3972204-783,reusch Freccia Junior,27.83,reusch Freccia Junior,configurable,REUSCH,orange,Orange,,Hybrid (Mix),Trocken,,,true
JAKO,ETS2555_024,JAKO TW-Handschuh Prestige Basic RC Tür,27.79,JAKO Prestige Basic RC,configurable,Jako,"white, turquoise","Weiß, Türkis",,,,"Atmungsaktivität, Bequem, Grip, Halt, Haltbarkeit, Schutz, Schweißableitend","Herren, Damen",true
reusch,R3970735-775,reusch Fit Control R3,27.66,reusch Fit Control R3,configurable,REUSCH,blue,Blau,reusch Fit Control,Außennaht (RC),Kunstrasen / Halle / Bolzplatz,,,true
KEEPERsport,KSP10070,KEEPERsport Varan8 Pro NC Promo,27.5,,,,,,,,,,,true
reusch,10322248_5572700_7700,Reusch Fastgrip Infinity Kids,27.05,Reusch Fastgrip Infinity Kids,configurable,REUSCH,black,Schwarz,,,,,,true
HO Soccer,10271338_520281_000,HO Soccer Beast Plus Hazard TW-Handschu,27.01,HO Soccer Beast Plus Hazard ,configurable,HO SOCCER,"yellow, blue","Gelb, Blau",,,,,Herren,true
uhlsport,ETS1000130_01,Uhlsport Ergonomic HN Soft SF+ Handschu,26.64,Uhlsport Ergonomic NC Soft SF+,configurable,uhlsport,"black, orange","Schwarz, Orange",,Innennaht (NC),,,Herren,true
adidas,ADN8566,adidas Predator Competition TW-Handschu,26.45,adidas Predator Competition,configurable,adidas,red,Rot,,Innennaht (NC),Trocken,"Bequem, Dämpfung, Grip, Halt, Ballkontrolle",Herren,true
uhlsport,ETS1011098_001,Uhlsport Next Level Soft SF,26.4,Uhlsport Next Level Soft SF,configurable,uhlsport,"red, blue","Rot, Blau",,Außennaht (RC),,"Dämpfung, Grip, Ballkontrolle, Supportframe",Herren,true
uhlsport,ETS1011099_001,Uhlsport Soft HN Comp TW-Handschuh Schw,26.05,,,,,,,,,,,true
uhlsport,U1060,Uhlsport Tensiongreen S SF TW-Handschuh,25.78,uhlsport Tensiongreen S SF Kids,configurable,uhlsport,"grey, green","Grau, Grün",,Außennaht (RC),Trocken,,,true
uhlsport,ETS1011103_001,Uhlsport Next Level Soft SF TW-Handschu,25.57,,,,,,,,,,,true
adidas,ETSFS0417_000,adidas X Precision to Blur TRN Torwarth,25.45,adidas X TRN Kids,configurable,adidas,green,Grün,adidas X,Innennaht (NC),,,,true
HO Soccer,HO510824,HO SOCCER First Superlight NC,24.61,HO SOCCER First Superlight NC,configurable,HO SOCCER,"yellow, red","Gelb, Rot",,Innennaht (NC),Trocken,,,true
