Marke_Code,Marke,ParentSKU,ProductName,Resolution_hint,Extracted_ID,Units_total,Revenue_total,Units_2022,Revenue_2022,Units_2023,Revenue_2023,Units_2024,Revenue_2024,Units_2025,Revenue_2025,Units_2026,Revenue_2026,Units_2022-Q1,Revenue_2022-Q1,Units_2022-Q2,Revenue_2022-Q2,Units_2022-Q3,Revenue_2022-Q3,Units_2022-Q4,Revenue_2022-Q4,Units_2023-Q1,Revenue_2023-Q1,Units_2023-Q2,Revenue_2023-Q2,Units_2023-Q3,Revenue_2023-Q3,Units_2023-Q4,Revenue_2023-Q4,Units_2024-Q1,Revenue_2024-Q1,Units_2024-Q2,Revenue_2024-Q2,Units_2024-Q3,Revenue_2024-Q3,Units_2024-Q4,Revenue_2024-Q4,Units_2025-Q1,Revenue_2025-Q1,Units_2025-Q2,Revenue_2025-Q2,Units_2025-Q3,Revenue_2025-Q3,Units_2025-Q4,Revenue_2025-Q4,Units_2026-Q1,Revenue_2026-Q1,Units_2026-Q2,Revenue_2026-Q2,quarters_json
115,adidas,10327791_IW6276_IW6276,adidas Predator Pro Torwarthandschuhe R,11ts_direct,10327791,442,33597.45,0,0.0,0,0.0,0,0.0,442,33597.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,88,7987.46,153,10873.42,180,13252.07,21,1484.5,0,0.0,0,0.0,"{""2025-Q1"":{""u"":88,""r"":7987.46},""2025-Q2"":{""u"":153,""r"":10873.42},""2025-Q3"":{""u"":180,""r"":13252.07},""2025-Q4"":{""u"":21,""r"":1484.5}}"
122,KEEPERsport,KS10032-108,KEEPERsport Hero Elite NC Dominance Tor,dash_pattern,KS10032-108,665,33575.11,0,0.0,0,0.0,0,0.0,443,21295.31,222,12279.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,143,6541.29,300,14754.02,201,11106.43,21,1173.37,"{""2025-Q3"":{""u"":143,""r"":6541.29},""2025-Q4"":{""u"":300,""r"":14754.02},""2026-Q1"":{""u"":201,""r"":11106.43},""2026-Q2"":{""u"":21,""r"":1173.37}}"
115,adidas,10369923_JY6307_JY6307,adidas Predator Pro Hybrid Strap Torwar,11ts_direct,10369923,363,33207.86,0,0.0,0,0.0,0,0.0,0,0.0,363,33207.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,349,32048.43,14,1159.43,"{""2026-Q1"":{""u"":349,""r"":32048.43},""2026-Q2"":{""u"":14,""r"":1159.43}}"
136,uhlsport,10291954_1011357_001,uhlsport Supergrip+ HN Classic TW-Hands,11ts_direct,10291954,506,33187.12,0,0.0,0,0.0,494,32401.1,12,786.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38,2873.98,56,3990.38,342,21291.78,58,4244.96,11,732.72,1,53.3,0,0.0,0,0.0,0,0.0,0,0.0,"{""2024-Q1"":{""u"":38,""r"":2873.98},""2024-Q2"":{""u"":56,""r"":3990.38},""2024-Q3"":{""u"":342,""r"":21291.78},""2024-Q4"":{""u"":58,""r"":4244.96},""2025-Q1"":{""u"":11,""r"":732.72},""2025-Q2"":{""u"":1,""r"":53.3}}"
136,uhlsport,10236846_1011263_001,Uhlsport Absolutgrip Finger Surround Sp,11ts_direct,10236846,563,32979.05,163,11437.92,342,18673.16,56,2780.97,2,87.0,0,0.0,0,0.0,0,0.0,94,6921.97,69,4515.95,62,3906.49,121,6380.6,119,6388.52,40,1997.55,50,2508.6,1,48.17,1,53.57,4,170.63,0,0.0,2,87.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q3"":{""u"":94,""r"":6921.97},""2022-Q4"":{""u"":69,""r"":4515.95},""2023-Q1"":{""u"":62,""r"":3906.49},""2023-Q2"":{""u"":121,""r"":6380.6},""2023-Q3"":{""u"":119,""r"":6388.52},""2023-Q4"":{""u"":40,""r"":1997.55},""2024-Q1"":{""u"":50,""r"":2508.6},""2024-Q2"":{""u"":1,""r"":48.17},""2024-Q3"":{""u"":1,""r"":53.57},""2024-Q4"":{""u"":4,""r"":170.63},""2025-Q2"":{""u"":2,""r"":87.0}}"
122,KEEPERsport,KS10023-010,KEEPERsport Varan7 Champ Power TW-Hands,dash_pattern,KS10023-010,697,32677.47,660,30928.02,20,1063.63,5,206.04,12,479.78,0,0.0,168,7096.92,142,6001.26,295,15492.53,55,2337.31,11,579.47,7,382.56,1,47.95,1,53.65,1,44.26,1,42.58,2,79.47,1,39.73,3,145.86,0,0.0,5,198.7,4,135.22,0,0.0,0,0.0,"{""2022-Q1"":{""u"":168,""r"":7096.92},""2022-Q2"":{""u"":142,""r"":6001.26},""2022-Q3"":{""u"":295,""r"":15492.53},""2022-Q4"":{""u"":55,""r"":2337.31},""2023-Q1"":{""u"":11,""r"":579.47},""2023-Q2"":{""u"":7,""r"":382.56},""2023-Q3"":{""u"":1,""r"":47.95},""2023-Q4"":{""u"":1,""r"":53.65},""2024-Q1"":{""u"":1,""r"":44.26},""2024-Q2"":{""u"":1,""r"":42.58},""2024-Q3"":{""u"":2,""r"":79.47},""2024-Q4"":{""u"":1,""r"":39.73},""2025-Q1"":{""u"":3,""r"":145.86},""2025-Q3"":{""u"":5,""r"":198.7},""2025-Q4"":{""u"":4,""r"":135.22}}"
115,adidas,10250182_HN3344_000,adidas Predator Pro HYB TW-Handschuhe H,11ts_direct,10250182,438,32632.57,0,0.0,435,32447.86,3,184.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63,5710.2,328,23792.91,44,2944.75,3,184.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2023-Q2"":{""u"":63,""r"":5710.2},""2023-Q3"":{""u"":328,""r"":23792.91},""2023-Q4"":{""u"":44,""r"":2944.75},""2024-Q1"":{""u"":3,""r"":184.71}}"
130,reusch,10249989_5370985_3333,Reusch Attrakt Fusion Guardian Adaptive,11ts_direct,10249989,379,32175.73,0,0.0,216,19881.84,117,9163.12,46,3130.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65,6149.78,20,1895.47,64,5939.94,67,5896.65,40,3213.51,11,891.38,41,3203.98,25,1854.25,22,1552.4,17,1125.31,3,203.93,4,249.13,0,0.0,0,0.0,"{""2023-Q1"":{""u"":65,""r"":6149.78},""2023-Q2"":{""u"":20,""r"":1895.47},""2023-Q3"":{""u"":64,""r"":5939.94},""2023-Q4"":{""u"":67,""r"":5896.65},""2024-Q1"":{""u"":40,""r"":3213.51},""2024-Q2"":{""u"":11,""r"":891.38},""2024-Q3"":{""u"":41,""r"":3203.98},""2024-Q4"":{""u"":25,""r"":1854.25},""2025-Q1"":{""u"":22,""r"":1552.4},""2025-Q2"":{""u"":17,""r"":1125.31},""2025-Q3"":{""u"":3,""r"":203.93},""2025-Q4"":{""u"":4,""r"":249.13}}"
122,KEEPERsport,KS10070-108,KEEPERsport Pro Elite NC,dash_pattern,KS10070-108,888,32096.44,0,0.0,0,0.0,0,0.0,524,18625.87,364,13470.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,248,9242.96,276,9382.91,325,11979.3,39,1491.27,"{""2025-Q3"":{""u"":248,""r"":9242.96},""2025-Q4"":{""u"":276,""r"":9382.91},""2026-Q1"":{""u"":325,""r"":11979.3},""2026-Q2"":{""u"":39,""r"":1491.27}}"
122,KEEPERsport,KS10001-633,KEEPERsport Varan6 Hero NC Torwarthands,dash_pattern,KS10001-633,704,31946.99,691,31246.93,12,655.19,0,0.0,1,44.87,0,0.0,358,16271.19,192,8728.91,125,5491.94,16,754.89,9,489.1,2,108.75,1,57.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,44.87,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":358,""r"":16271.19},""2022-Q2"":{""u"":192,""r"":8728.91},""2022-Q3"":{""u"":125,""r"":5491.94},""2022-Q4"":{""u"":16,""r"":754.89},""2023-Q1"":{""u"":9,""r"":489.1},""2023-Q2"":{""u"":2,""r"":108.75},""2023-Q3"":{""u"":1,""r"":57.34},""2025-Q2"":{""u"":1,""r"":44.87}}"
122,KEEPERsport,KS10082-210,KEEPERsport Varan8 Zone NC Resist Torwa,dash_pattern,KS10082-210,1290,31930.14,0,0.0,0,0.0,371,10020.09,746,18317.69,173,3592.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98,3019.81,273,7000.28,256,6102.46,110,2904.85,168,4399.19,212,4911.19,147,3136.07,26,456.29,"{""2024-Q3"":{""u"":98,""r"":3019.81},""2024-Q4"":{""u"":273,""r"":7000.28},""2025-Q1"":{""u"":256,""r"":6102.46},""2025-Q2"":{""u"":110,""r"":2904.85},""2025-Q3"":{""u"":168,""r"":4399.19},""2025-Q4"":{""u"":212,""r"":4911.19},""2026-Q1"":{""u"":147,""r"":3136.07},""2026-Q2"":{""u"":26,""r"":456.29}}"
130,reusch,10199463_5270995_6006,Reusch Attrakt Freegel Fusion Goaliator,11ts_direct,10199463,427,31892.33,172,14676.93,154,10865.4,70,4604.03,29,1639.41,2,106.56,37,3509.93,17,1557.67,48,4360.4,70,5248.93,69,5073.04,21,1380.37,31,2166.1,33,2245.89,28,1882.5,6,405.52,24,1567.2,12,748.81,5,303.77,8,432.68,13,731.72,3,171.24,2,106.56,0,0.0,"{""2022-Q1"":{""u"":37,""r"":3509.93},""2022-Q2"":{""u"":17,""r"":1557.67},""2022-Q3"":{""u"":48,""r"":4360.4},""2022-Q4"":{""u"":70,""r"":5248.93},""2023-Q1"":{""u"":69,""r"":5073.04},""2023-Q2"":{""u"":21,""r"":1380.37},""2023-Q3"":{""u"":31,""r"":2166.1},""2023-Q4"":{""u"":33,""r"":2245.89},""2024-Q1"":{""u"":28,""r"":1882.5},""2024-Q2"":{""u"":6,""r"":405.52},""2024-Q3"":{""u"":24,""r"":1567.2},""2024-Q4"":{""u"":12,""r"":748.81},""2025-Q1"":{""u"":5,""r"":303.77},""2025-Q2"":{""u"":8,""r"":432.68},""2025-Q3"":{""u"":13,""r"":731.72},""2025-Q4"":{""u"":3,""r"":171.24},""2026-Q1"":{""u"":2,""r"":106.56}}"
115,adidas,10276772_IQ4032_000,adidas Predator Pro TW-Handschuhe Energ,11ts_direct,10276772,450,31657.83,0,0.0,0,0.0,405,28731.45,45,2926.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,4546.21,279,19346.1,72,4839.14,38,2499.01,6,352.41,0,0.0,1,74.96,0,0.0,0,0.0,"{""2024-Q2"":{""u"":54,""r"":4546.21},""2024-Q3"":{""u"":279,""r"":19346.1},""2024-Q4"":{""u"":72,""r"":4839.14},""2025-Q1"":{""u"":38,""r"":2499.01},""2025-Q2"":{""u"":6,""r"":352.41},""2025-Q4"":{""u"":1,""r"":74.96}}"
130,reusch,10199454_5270745_7700,Reusch Attrakt Freegel Infinity Resisto,11ts_direct,10199454,511,31310.72,459,28525.56,52,2785.16,0,0.0,0,0.0,0,0.0,38,2510.57,62,4080.85,175,11615.93,184,10318.21,42,2235.33,4,226.49,5,271.39,1,51.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":38,""r"":2510.57},""2022-Q2"":{""u"":62,""r"":4080.85},""2022-Q3"":{""u"":175,""r"":11615.93},""2022-Q4"":{""u"":184,""r"":10318.21},""2023-Q1"":{""u"":42,""r"":2235.33},""2023-Q2"":{""u"":4,""r"":226.49},""2023-Q3"":{""u"":5,""r"":271.39},""2023-Q4"":{""u"":1,""r"":51.95}}"
130,reusch,10199460_5270964_6006,Reusch Attrakt Gold X Evolution CutTorw,11ts_direct,10199460,583,31306.51,172,11267.96,337,16563.49,47,2285.93,25,1107.25,2,81.88,49,3557.55,13,881.76,37,2726.94,73,4101.71,104,5542.49,83,3949.6,117,5582.22,33,1489.18,24,1100.32,6,321.86,11,567.51,6,296.24,6,277.7,1,46.64,11,475.93,7,306.98,2,81.88,0,0.0,"{""2022-Q1"":{""u"":49,""r"":3557.55},""2022-Q2"":{""u"":13,""r"":881.76},""2022-Q3"":{""u"":37,""r"":2726.94},""2022-Q4"":{""u"":73,""r"":4101.71},""2023-Q1"":{""u"":104,""r"":5542.49},""2023-Q2"":{""u"":83,""r"":3949.6},""2023-Q3"":{""u"":117,""r"":5582.22},""2023-Q4"":{""u"":33,""r"":1489.18},""2024-Q1"":{""u"":24,""r"":1100.32},""2024-Q2"":{""u"":6,""r"":321.86},""2024-Q3"":{""u"":11,""r"":567.51},""2024-Q4"":{""u"":6,""r"":296.24},""2025-Q1"":{""u"":6,""r"":277.7},""2025-Q2"":{""u"":1,""r"":46.64},""2025-Q3"":{""u"":11,""r"":475.93},""2025-Q4"":{""u"":7,""r"":306.98},""2026-Q1"":{""u"":2,""r"":81.88}}"
122,KEEPERsport,KS10051-108,KEEPERsport Champ Elite Power,dash_pattern,KS10051-108,775,31170.31,0,0.0,0,0.0,0,0.0,508,19484.59,267,11685.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,206,7153.31,302,12331.28,228,10115.95,39,1569.77,"{""2025-Q3"":{""u"":206,""r"":7153.31},""2025-Q4"":{""u"":302,""r"":12331.28},""2026-Q1"":{""u"":228,""r"":10115.95},""2026-Q2"":{""u"":39,""r"":1569.77}}"
118,erima,10230279_7222001_000,Erima Flex RD Torwarthandschuhe Schwarz,11ts_direct,10230279,1400,31145.68,73,1870.22,837,19970.23,420,8032.56,70,1272.67,0,0.0,0,0.0,0,0.0,0,0.0,73,1870.22,155,3976.78,203,4849.21,248,5923.98,231,5220.26,67,1443.21,84,1602.32,159,3036.73,110,1950.3,67,1222.34,3,50.33,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q4"":{""u"":73,""r"":1870.22},""2023-Q1"":{""u"":155,""r"":3976.78},""2023-Q2"":{""u"":203,""r"":4849.21},""2023-Q3"":{""u"":248,""r"":5923.98},""2023-Q4"":{""u"":231,""r"":5220.26},""2024-Q1"":{""u"":67,""r"":1443.21},""2024-Q2"":{""u"":84,""r"":1602.32},""2024-Q3"":{""u"":159,""r"":3036.73},""2024-Q4"":{""u"":110,""r"":1950.3},""2025-Q1"":{""u"":67,""r"":1222.34},""2025-Q2"":{""u"":3,""r"":50.33}}"
122,KEEPERsport,KS10050-555,KEEPERsport Varan8 Champ NC Raw Impact,dash_pattern,KS10050-555,706,30853.36,0,0.0,0,0.0,430,19569.78,273,11170.51,3,113.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,3633.53,139,6057.24,73,3872.44,139,6006.57,144,6201.79,103,3848.37,20,867.42,6,252.93,3,113.07,0,0.0,"{""2024-Q1"":{""u"":79,""r"":3633.53},""2024-Q2"":{""u"":139,""r"":6057.24},""2024-Q3"":{""u"":73,""r"":3872.44},""2024-Q4"":{""u"":139,""r"":6006.57},""2025-Q1"":{""u"":144,""r"":6201.79},""2025-Q2"":{""u"":103,""r"":3848.37},""2025-Q3"":{""u"":20,""r"":867.42},""2025-Q4"":{""u"":6,""r"":252.93},""2026-Q1"":{""u"":3,""r"":113.07}}"
130,reusch,10266602_5360254_7701,Reusch Attrakt Infinity Alpha TW-Handsc,11ts_direct,10266602,658,30458.49,0,0.0,441,20818.28,194,8735.16,23,905.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,168,8878.07,273,11940.21,122,5346.82,31,1423.13,27,1271.05,14,694.16,6,311.26,6,215.24,11,378.55,0,0.0,0,0.0,0,0.0,"{""2023-Q3"":{""u"":168,""r"":8878.07},""2023-Q4"":{""u"":273,""r"":11940.21},""2024-Q1"":{""u"":122,""r"":5346.82},""2024-Q2"":{""u"":31,""r"":1423.13},""2024-Q3"":{""u"":27,""r"":1271.05},""2024-Q4"":{""u"":14,""r"":694.16},""2025-Q1"":{""u"":6,""r"":311.26},""2025-Q2"":{""u"":6,""r"":215.24},""2025-Q3"":{""u"":11,""r"":378.55}}"
136,uhlsport,U1011371-001,uhlsport FM Cybertec Ultragrip SC Torwa,legacy,,245,30263.71,0,0.0,0,0.0,0,0.0,182,22487.85,63,7775.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,503.82,99,12550.31,80,9433.72,54,6664.35,9,1111.51,"{""2025-Q2"":{""u"":3,""r"":503.82},""2025-Q3"":{""u"":99,""r"":12550.31},""2025-Q4"":{""u"":80,""r"":9433.72},""2026-Q1"":{""u"":54,""r"":6664.35},""2026-Q2"":{""u"":9,""r"":1111.51}}"
122,KEEPERsport,KS10051-903,KEEPERsport Varan8 Champ Power Demon To,dash_pattern,KS10051-903,745,29995.5,0,0.0,0,0.0,0,0.0,741,29814.21,4,181.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,138,4585.62,156,5087.25,301,14397.06,146,5744.28,4,181.29,0,0.0,"{""2025-Q1"":{""u"":138,""r"":4585.62},""2025-Q2"":{""u"":156,""r"":5087.25},""2025-Q3"":{""u"":301,""r"":14397.06},""2025-Q4"":{""u"":146,""r"":5744.28},""2026-Q1"":{""u"":4,""r"":181.29}}"
122,KEEPERsport,KS10015-557,KEEPERsport Zone RC Finger Support,dash_pattern,KS10015-557,2019,29756.89,0,0.0,326,7167.84,571,9120.43,945,11506.63,177,1961.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,110,2308.7,78,1873.5,138,2985.64,65,1247.02,62,1203.94,120,2124.61,324,4544.86,165,2403.76,212,2640.66,295,3361.97,273,3100.24,164,1820.76,13,141.23,"{""2023-Q2"":{""u"":110,""r"":2308.7},""2023-Q3"":{""u"":78,""r"":1873.5},""2023-Q4"":{""u"":138,""r"":2985.64},""2024-Q1"":{""u"":65,""r"":1247.02},""2024-Q2"":{""u"":62,""r"":1203.94},""2024-Q3"":{""u"":120,""r"":2124.61},""2024-Q4"":{""u"":324,""r"":4544.86},""2025-Q1"":{""u"":165,""r"":2403.76},""2025-Q2"":{""u"":212,""r"":2640.66},""2025-Q3"":{""u"":295,""r"":3361.97},""2025-Q4"":{""u"":273,""r"":3100.24},""2026-Q1"":{""u"":164,""r"":1820.76},""2026-Q2"":{""u"":13,""r"":141.23}}"
115,adidas,10209673_H62412_000,adidas Predator Pro Hybrid Diamond Edge,11ts_direct,10209673,390,29711.02,390,29711.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,160,12631.54,226,16761.3,4,318.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q2"":{""u"":160,""r"":12631.54},""2022-Q3"":{""u"":226,""r"":16761.3},""2022-Q4"":{""u"":4,""r"":318.18}}"
115,adidas,10276765_IQ4025_000,adidas Predator Pro Hyb Promo TW-Handsc,11ts_direct,10276765,367,29599.79,0,0.0,0,0.0,367,29599.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,95,9357.38,183,13743.1,84,6129.99,5,369.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2024-Q1"":{""u"":95,""r"":9357.38},""2024-Q2"":{""u"":183,""r"":13743.1},""2024-Q3"":{""u"":84,""r"":6129.99},""2024-Q4"":{""u"":5,""r"":369.32}}"
136,uhlsport,10267324_1011313_001,Uhlsport Aquagrip HN TW-Handschuhe Blau,11ts_direct,10267324,410,29538.01,0,0.0,28,2779.5,56,5069.59,326,21688.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,981.36,19,1798.14,13,1365.17,7,651.85,31,2647.73,5,404.84,70,4805.33,92,5635.01,138,9594.1,26,1654.48,0,0.0,0,0.0,"{""2023-Q3"":{""u"":9,""r"":981.36},""2023-Q4"":{""u"":19,""r"":1798.14},""2024-Q1"":{""u"":13,""r"":1365.17},""2024-Q2"":{""u"":7,""r"":651.85},""2024-Q3"":{""u"":31,""r"":2647.73},""2024-Q4"":{""u"":5,""r"":404.84},""2025-Q1"":{""u"":70,""r"":4805.33},""2025-Q2"":{""u"":92,""r"":5635.01},""2025-Q3"":{""u"":138,""r"":9594.1},""2025-Q4"":{""u"":26,""r"":1654.48}}"
115,adidas,10230549_HM4075_000,adidas Predator Pro PC Beyond Fast Torw,11ts_direct,10230549,385,29306.67,192,15439.09,193,13867.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,192,15439.09,99,7865.02,93,5942.01,1,60.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q4"":{""u"":192,""r"":15439.09},""2023-Q1"":{""u"":99,""r"":7865.02},""2023-Q2"":{""u"":93,""r"":5942.01},""2023-Q3"":{""u"":1,""r"":60.55}}"
115,adidas,10261843_IA0864_000,adidas Predator Pro TW-Handschuhe Marin,11ts_direct,10261843,446,29210.71,0,0.0,81,6785.7,361,22229.19,4,195.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,6785.7,172,11303.92,135,7874.54,46,2632.88,8,417.85,0,0.0,3,141.21,1,54.61,0,0.0,0,0.0,0,0.0,"{""2023-Q4"":{""u"":81,""r"":6785.7},""2024-Q1"":{""u"":172,""r"":11303.92},""2024-Q2"":{""u"":135,""r"":7874.54},""2024-Q3"":{""u"":46,""r"":2632.88},""2024-Q4"":{""u"":8,""r"":417.85},""2025-Q2"":{""u"":3,""r"":141.21},""2025-Q3"":{""u"":1,""r"":54.61}}"
130,reusch,10251255_5370135_3333,Reusch Attrakt Freegel Gold Evolution C,11ts_direct,10251255,746,28970.81,0,0.0,66,3757.65,664,24572.92,16,640.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,662.91,29,1721.45,26,1373.29,182,6895.91,160,5962.86,245,8893.42,77,2820.73,15,598.29,1,41.95,0,0.0,0,0.0,0,0.0,0,0.0,"{""2023-Q2"":{""u"":11,""r"":662.91},""2023-Q3"":{""u"":29,""r"":1721.45},""2023-Q4"":{""u"":26,""r"":1373.29},""2024-Q1"":{""u"":182,""r"":6895.91},""2024-Q2"":{""u"":160,""r"":5962.86},""2024-Q3"":{""u"":245,""r"":8893.42},""2024-Q4"":{""u"":77,""r"":2820.73},""2025-Q1"":{""u"":15,""r"":598.29},""2025-Q2"":{""u"":1,""r"":41.95}}"
115,adidas,10277802_IT7408_000,adidas COPA Pro TW-Handschuhe Marinerus,11ts_direct,10277802,447,28881.36,0,0.0,44,4417.72,400,24218.21,3,245.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44,4417.72,183,12133.16,195,10653.61,21,1338.04,1,93.4,2,189.47,0,0.0,1,55.96,0,0.0,0,0.0,0,0.0,"{""2023-Q4"":{""u"":44,""r"":4417.72},""2024-Q1"":{""u"":183,""r"":12133.16},""2024-Q2"":{""u"":195,""r"":10653.61},""2024-Q3"":{""u"":21,""r"":1338.04},""2024-Q4"":{""u"":1,""r"":93.4},""2025-Q1"":{""u"":2,""r"":189.47},""2025-Q3"":{""u"":1,""r"":55.96}}"
115,adidas,10246695_HN3342_000,adidas Predator COM Torwarthandschuhe O,11ts_direct,10246695,475,28824.0,0,0.0,448,27437.65,26,1335.97,1,50.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,172,12473.66,156,7948.06,77,4718.29,43,2297.64,21,1093.48,3,124.53,1,58.98,1,58.98,1,50.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2023-Q1"":{""u"":172,""r"":12473.66},""2023-Q2"":{""u"":156,""r"":7948.06},""2023-Q3"":{""u"":77,""r"":4718.29},""2023-Q4"":{""u"":43,""r"":2297.64},""2024-Q1"":{""u"":21,""r"":1093.48},""2024-Q2"":{""u"":3,""r"":124.53},""2024-Q3"":{""u"":1,""r"":58.98},""2024-Q4"":{""u"":1,""r"":58.98},""2025-Q1"":{""u"":1,""r"":50.38}}"
115,adidas,10209677_H62418_000,adidas Predator Pro Diamond Edge Torwar,11ts_direct,10209677,374,28758.72,373,28692.07,0,0.0,1,66.65,0,0.0,0,0.0,0,0.0,157,12657.84,211,15632.68,5,401.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,66.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q2"":{""u"":157,""r"":12657.84},""2022-Q3"":{""u"":211,""r"":15632.68},""2022-Q4"":{""u"":5,""r"":401.55},""2024-Q2"":{""u"":1,""r"":66.65}}"
136,uhlsport,10266195_1011325_001,Uhlsport Powerline Supergrip+ Flex HN T,11ts_direct,10266195,423,28674.23,0,0.0,51,4478.51,367,23891.1,5,304.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,455.17,32,2827.58,14,1195.76,36,2846.63,95,6293.84,228,14252.72,8,497.91,4,246.68,1,57.94,0,0.0,0,0.0,0,0.0,0,0.0,"{""2023-Q2"":{""u"":5,""r"":455.17},""2023-Q3"":{""u"":32,""r"":2827.58},""2023-Q4"":{""u"":14,""r"":1195.76},""2024-Q1"":{""u"":36,""r"":2846.63},""2024-Q2"":{""u"":95,""r"":6293.84},""2024-Q3"":{""u"":228,""r"":14252.72},""2024-Q4"":{""u"":8,""r"":497.91},""2025-Q1"":{""u"":4,""r"":246.68},""2025-Q2"":{""u"":1,""r"":57.94}}"
130,reusch,10199436_5270055_2199,Reusch Attrakt Duo Torwarthandschuhe Ge,11ts_direct,10199436,439,28464.36,134,10492.89,198,11789.96,85,5031.52,22,1149.99,0,0.0,14,1219.36,13,1066.23,49,4121.43,58,4085.87,42,2801.45,49,2964.81,75,4241.84,32,1781.86,12,713.34,12,729.95,35,2140.99,26,1447.24,11,569.04,6,321.16,5,259.79,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":14,""r"":1219.36},""2022-Q2"":{""u"":13,""r"":1066.23},""2022-Q3"":{""u"":49,""r"":4121.43},""2022-Q4"":{""u"":58,""r"":4085.87},""2023-Q1"":{""u"":42,""r"":2801.45},""2023-Q2"":{""u"":49,""r"":2964.81},""2023-Q3"":{""u"":75,""r"":4241.84},""2023-Q4"":{""u"":32,""r"":1781.86},""2024-Q1"":{""u"":12,""r"":713.34},""2024-Q2"":{""u"":12,""r"":729.95},""2024-Q3"":{""u"":35,""r"":2140.99},""2024-Q4"":{""u"":26,""r"":1447.24},""2025-Q1"":{""u"":11,""r"":569.04},""2025-Q2"":{""u"":6,""r"":321.16},""2025-Q3"":{""u"":5,""r"":259.79}}"
