Marke,ParentSKU,ProductName,Revenue_total,Kategorie_Code,Kategorie,MCP_Name,MCP_Type,MCP_Brand,MCP_Color_keys,MCP_Color_labels,MCP_Collection,MCP_Gender,MCP_Sleeve_length,MCP_Pants_cut,MCP_Padding,MCP_Fit,MCP_Leg_type,MCP_Neckline,MCP_Feature_textile,MCP_Mesh_inset,MCP_Extra,MCP_resolved
NIKE,N923085-677,NIKE Promo Slider Short (red),139.83,1005,Torwart Unterziehhosen,NIKE Promo Slider Short (red),configurable,NIKE,red,Rot,,,,short,,,,,,,,true
KEEPERsport,KS230-001,KEEPERsport GK Short GuKra4 (white),138.78,1002,Torwarthosen,KEEPERsport GK Short GuKra4 (white),configurable,KEEPERsport,white,Weiß,,,,short,,,,,,,,true
Under Armour,UA1273449-001,Under Armour Star Wars Vader s/s,136.77,1004,Torwart Unterziehshirts,Under Armour Star Wars Vader s/s,configurable,UNDER ARMOUR,black,Schwarz,UNDER ARMOUR Alter Ego,,,short,,,,,,,,true
adidas,ETSGG3767,adidas Condivo 21 Torwartshort Kids Gel,136.47,1002,Torwarthosen,adidas Condivo GK 21 Short Jun. (yellow),configurable,adidas,yellow,Gelb,,,,,,,,,,,,true
Puma,P702090-36,PUMA Stadium GK Short Torwartshort Oran,135.51,1001,Torwarttrikots,PUMA Stadium GK Short GK-Shorts,configurable,PUMA,"orange, grey","Orange, Grau",,Herren,short-sleeve,short,,,,,,,,true
Erreà,TFS0A0L07720,Errea Spyder 3.0 Set (schwarz/gelb),135.42,1001,Torwarttrikots,Errea Spyder 3.0 Set (schwarz/gelb),configurable,Errea,,,,,,long,,,,,,,,true
NIKE,N707054-775,Nike Stadium GK-Jersey l/s (yellow),135.22,1001,Torwarttrikots,Nike Stadium GK-Jersey l/s (yellow),configurable,NIKE,yellow,Gelb,,,,long,,,,,,,,true
NIKE,NAQ5326-739,NIKE Promo GK-Short (yellow),134.15,1002,Torwarthosen,NIKE Promo GK-Short (yellow),configurable,NIKE,yellow,Gelb,,,,short,,,,,,,,true
adidas,ACE8968,adidas Regista 18 Shirt s/s,133.97,1001,Torwarttrikots,adidas Regista 18 Shirt s/s,configurable,adidas,"black, white","Schwarz, Weiß",,Herren,short-sleeve,short,,,,v-neck,"breathability, lightweight, sweat-management",,,true
NIKE,ETS894509_406,Nike Park III Goalie Torwarttrikot Blau,131.77,1001,Torwarttrikots,Nike Park III Goalie GK-Shirt,configurable,NIKE,"white, blue","Weiß, Blau",,Herren,long-sleeve,,,normal,,round-neck,"breathability, comfortable, sweat-management, dri-fit",,,true
reusch,R3716200-700,Reusch Starter Pant Torwarthose lang Sc,130.77,1002,Torwarthosen,Reusch Starter GK-Pants,configurable,REUSCH,black,Schwarz,,Herren,,long,with-padding,,,,,,,true
KEEPERsport,KS107,KEEPERsport GK Pants Panther Promo,130.57,1002,Torwarthosen,KEEPERsport GK Pants Panther Promo,configurable,KEEPERsport,black,Schwarz,KEEPERsport Panther,,,long,with-padding,,,,,,,true
erima,E410103,Erima GK-Pants Extensor 2.0 Kids,130.5,1002,Torwarthosen,Erima GK-Pants Extensor 2.0 Kids,configurable,erima,black,Schwarz,,,,long,"hip, knee",,,,,,,true
KEEPERsport,KS405-304,KEEPERsport GK Shirt Eagle s/s (red),130.3,1001,Torwarttrikots,KEEPERsport GK Shirt Eagle s/s (red),configurable,KEEPERsport,red,Rot,,,,short,,,,,,,,true
KEEPERsport,KS210-034,KEEPERsport GK Undershorts Eagle (blue),129.45,1005,Torwart Unterziehhosen,KEEPERsport GK Undershorts Eagle (blue),configurable,KEEPERsport,blue,Blau,,,,short,,,,,,,,true
KEEPERsport,KS435-002,KEEPERsport GK Shorts UnPadded GuKra5 (f,127.71,1002,Torwarthosen,KEEPERsport GK Shorts UnPadded GuKra5 (fluoyellow),configurable,KEEPERsport,yellow,Gelb,KEEPERsport GuKra,,,short,,,,,,,,true
KEEPERsport,KS435-999,KEEPERsport Shorts GuKra5 (black/orange),127.2,1002,Torwarthosen,KEEPERsport Shorts GuKra5 (black/orange),configurable,KEEPERsport,"black, orange","Schwarz, Orange",KEEPERsport GuKra,,,short,,,,,,,,true
KEEPERsport,KS410,KEEPERsport GK Sweater Eagle,127.09,1003,Torwart Trainingsoberteile,KEEPERsport GK Sweater Eagle,configurable,KEEPERsport,black,Schwarz,KEEPERsport Eagle,,,,,,,,,,,true
NIKE,NAA9612-416,NIKE Shield Squad Top (blue),126.51,1003,Torwart Trainingsoberteile,NIKE Shield Squad Top (blue),configurable,NIKE,blue,Blau,NIKE Squad,,,,,,,,,,,true
KEEPERsport,KS206,KEEPERsport GK Undershorts Panther,126.05,1005,Torwart Unterziehhosen,KEEPERsport GK Undershorts Panther,configurable,KEEPERsport,black,Schwarz,,,,short,with-padding,,,,,,,true
Hummel,ETS110816_2001/10,Hummel Essential Padded Torwartshort Ki,125.8,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
KEEPERsport,KS30000-999,KEEPERsport Shorts UnPadded Premier,124.97,1002,Torwarthosen,KEEPERsport Shorts UnPadded Premier,configurable,KEEPERsport,black,Schwarz,,,,short,,,,,,,,true
NIKE,ETS588418_803,Nike Park Goalie II Torwarttrikot Orang,124.38,1001,Torwarttrikots,Nike Park Goalie II GK-Shirt,configurable,NIKE,"black, orange","Schwarz, Orange",,Herren,long-sleeve,,elbow,,,round-neck,"breathability, lightweight, sweat-management, dri-fit",,,true
KEEPERsport,KS431-006,KEEPERsport GK Shirt Eagle s/s (red),122.82,1001,Torwarttrikots,KEEPERsport GK Shirt Eagle s/s (red),configurable,KEEPERsport,red,Rot,,,,short,,,,,,,,true
Under Armour,UA1249978-001,Under Armour COLDGEAR Compression Mock,122.3,1004,Torwart Unterziehshirts,Under Armour Evo Coldgear Compression Mock,configurable,UNDER ARMOUR,black,Schwarz,UNDER ARMOUR Coldgear,,,long,,,,,,,,true
KEEPERsport,KS403,KEEPERsport GK Raintop Eagle SharkSkin,122.14,1003,Torwart Trainingsoberteile,KEEPERsport GK Raintop Eagle SharkSkin,configurable,KEEPERsport,black,Schwarz,KEEPERsport Eagle,,,,,,,,,,,true
KEEPERsport,KS01KS212-1J,KEEPERsport Undershort Tiger Jun.,122.14,1005,Torwart Unterziehhosen,,,,,,,,,,,,,,,,,false
NIKE,NCI1039-719,Nike Promo TW-Trikot langarm Gelb F719,121.83,1001,Torwarttrikots,Nike Promo GK-Shirt l/s,configurable,NIKE,yellow,Gelb,,Herren,long-sleeve,long,,,,round-neck,"breathability, comfortable, sweat-management, durability",,,true
NIKE,N919759-719,Nike Gardien II Promo Torwarttrikot kur,121.57,1001,Torwarttrikots,Nike Promo GK-Shirt s/s,configurable,NIKE,"yellow, black","Gelb, Schwarz",,Herren,short-sleeve,short,,,,round-neck,"breathability, comfortable, lightweight, sweat-management, durability, dri-fit, cooling",laterally,,true
NIKE,N919785-010,Nike Promo Torwartshort Schwarz F010,120.46,1002,Torwarthosen,Nike Promo GK-Shorts,configurable,NIKE,black,Schwarz,,Herren,,short,,loose,,,"comfortable, individual-fit, lightweight, sweat-management, durability, dri-fit",,drawstring,true
KEEPERsport,KS102,KEEPERsport GK Pants Panther,119.98,1002,Torwarthosen,KEEPERsport GK Pants Panther,configurable,KEEPERsport,black,Schwarz,KEEPERsport Panther,,,long,with-padding,,,,,,,true
Hummel,ETS205280_7905,Hummel Core GK Torwarttrikotset Blau F7,119.62,1001,Torwarttrikots,Hummel Core GK Torwarttrikotset,configurable,Hummel,blue,Blau,,Herren,long-sleeve,,,,wide,,"breathability, comfortable, lightweight, sweat-management",,,true
adidas,AIC7487,adidas Tiro 23 Competition Shorts,119.15,1002,Torwarthosen,adidas Tiro 23 Competition Shorts,configurable,adidas,"white, purple","Weiß, purple",adidas Tiro,,sleeveless,short,,normal,wide,,"breathability, comfortable, lightweight, sweat-management, aeroready",,drawstring,true
Hummel,ETS110816_2001/14,Hummel Essential Padded Torwartshort Ki,118.13,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
uhlsport,ETS1005612_09,Uhlsport Tower Torwarttrikot Kids Orang,117.26,1001,Torwarttrikots,uhlsport Tower GK-Shirt Kids,configurable,uhlsport,"black, orange","Schwarz, Orange",,,long-sleeve,,elbow,,,round-neck,"breathability, comfortable, lightweight, sweat-management, protection, cooling",,,true
NIKE,NCI1041-677,Nike Promo TW-Short Rot F677,116.09,1002,Torwarthosen,Nike Promo GK-Shirt,configurable,NIKE,red,Rot,,Herren,,short,,,,,"breathability, comfortable, lightweight, sweat-management, cooling",,drawstring,true
HO Soccer,HO0505540,HO Soccer Shirt Performance ls,115.91,1004,Torwart Unterziehshirts,HO Soccer Shirt Performance ls,configurable,HO SOCCER,,,,,long-sleeve,,,,,,,,,true
Sells Goalkeeper,SGP8594,Sells Axis Training Jacket Terrain,114.52,1003,Torwart Trainingsoberteile,,,,,,,,,,,,,,,,,false
KEEPERsport,KS435-006,KEEPERsport GK Shorts UnPadded GuKra5 (r,113.98,1002,Torwarthosen,KEEPERsport GK Shorts UnPadded GuKra5 (red),configurable,KEEPERsport,red,Rot,KEEPERsport GuKra,,,short,,,,,,,,true
uhlsport,ETS1002146_09,Uhlsport Score Ziptop Sweatshirt Schwar,113.15,1003,Torwart Trainingsoberteile,uhlsport Score Ziptop Sweatshirt,configurable,uhlsport,"black, orange","Schwarz, Orange",,Herren,long-sleeve,,,tight,,stand-up-collar,comfortable,,,true
NIKE,N898046-719,Nike Gardien II Torwarttrikot langarm K,112.9,1001,Torwarttrikots,Nike Gardien II GK-Shirt l/s Kids,configurable,NIKE,"yellow, green","Gelb, Grün",NIKE Gardien,,long-sleeve,long,,,,round-neck,,,,true
uhlsport,ETS1005616_03,Uhlsport Score Torwartset Gelb Schwarz,112.42,1001,Torwarttrikots,,,,,,,,,,,,,,,,,false
NIKE,N919785-671,Nike Promo Torwartshort Rot F671,109.43,1002,Torwarthosen,Nike Promo GK-Shorts,configurable,NIKE,red,Rot,,Herren,,short,,loose,,,"comfortable, individual-fit, lightweight, sweat-management, durability, dri-fit",,drawstring,true
reusch,R3918520-700,reusch CS Short Soft Padded,108.67,1005,Torwart Unterziehhosen,Reusch CS Short Soft Padded GK-Pants,configurable,REUSCH,black,Schwarz,,Herren,,short,"with-padding, hip",,,,"breathability, comfortable, sweat-management, protection, cushioning",,drawstring,true
adidas,AS29432,adidas Top 15 Goalkeeper Torwarttrikot,108.36,1001,Torwarttrikots,adidas Top 15 Goalkeeper GK-Shirt Kids,configurable,adidas,"black, grey","Schwarz, Grau",,,,long,with-padding,,,,,,,true
Puma,P704034-42,PUMA Cup GK-Shorts (black),107.65,1002,Torwarthosen,PUMA Cup GK-Shorts (black),configurable,PUMA,black,Schwarz,,,,short,,,,,,,,true
Umbro,ETS61343U_060,Umbro Padded TW-Hose kurz Schwarz F060,107.09,1002,Torwarthosen,Umbro Padded GK-Pants,configurable,Umbro,black,Schwarz,,Herren,,,hip,,,,"breathability, comfortable, lightweight, sweat-management, elasticity, durability",,drawstring,true
uhlsport,U5529-01,Uhlsport Standard Torwarthose gepolster,106.99,1002,Torwarthosen,Uhlsport Standard GK-Pants Kids,configurable,uhlsport,black,Schwarz,,,,long,with-padding,,,,,,,true
uhlsport,U3595,uhlsport GK Rain Vest,105.75,1003,Torwart Trainingsoberteile,uhlsport GK Rain Vest,configurable,uhlsport,black,Schwarz,,,,,,,,,,,,true
NIKE,N838014-010,Nike Hyperwarm Top Fitted l/s (black),105.65,1004,Torwart Unterziehshirts,Nike Hyperwarm Top Fitted l/s (black),configurable,NIKE,black,Schwarz,,,,,,,,,,,,true
Puma,P701945-03,PUMA Velize SMU Short,105.19,1002,Torwarthosen,PUMA Velize SMU Short,configurable,PUMA,"black, white","Schwarz, Weiß",,Herren,,short,,loose,wide,,"breathability, individual-fit, lightweight, sweat-management, durability",,drawstring,true
adidas,AD82058,Adidas Techfit Base Tee l/s (white),104.98,1004,Torwart Unterziehshirts,adidas Tech Fit Base LS Longsleeve Shirt,configurable,adidas,white,Weiß,,,,long,,,,,,,,true
Erreà,TU250L0-030/L,Erreà Ermes Sottomaglia (giallo),104.83,1004,Torwart Unterziehshirts,,,,,,,,,,,,,,,,,false
NIKE,ETSCJ6072_819,Nike Dri-FIT Park IV TW-Shirt langarm K,104.79,1001,Torwarttrikots,,,,,,,,,,,,,,,,,false
KEEPERsport,KS210-001,KEEPERsport GK Undershorts Eagle (white),104.48,1005,Torwart Unterziehhosen,KEEPERsport GK Undershorts Eagle (white),configurable,KEEPERsport,white,Weiß,,,,short,,,,,,,,true
KEEPERsport,KS01KS204-99,KEEPERsport Pant Panther Light 3/4,103.94,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
KEEPERsport,KS432-002,KEEPERsport Shirt Panther (fluoyellow),100.9,1001,Torwarttrikots,KEEPERsport Shirt Panther (fluoyellow),configurable,KEEPERsport,yellow,Gelb,,,,long,with-padding,,,,,,,true
Puma,P703068-47,PUMA GK Short Torwartshort Pink Schwarz,100.58,1002,Torwarthosen,PUMA GK Short GK-Shorts,configurable,PUMA,"black, pink","Schwarz, Pink",,Herren,,short,,wide,wide,,"breathability, individual-fit, lightweight, sweat-management, drycell",general,drawstring,true
Puma,P703771-45,PUMA CUP Torwarttrikot langarm Gelb F45,99.71,1001,Torwarttrikots,PUMA CUP GK-Shirt l/s,configurable,PUMA,yellow,Gelb,,Herren,long-sleeve,long,,,,,"breathability, lightweight, sweat-management",,,true
NIKE,NAQ5324-547,Nike Promo GK-Jersey LS  Lila Weiss F54,98.32,1001,Torwarttrikots,Nike Promo GK-Jersey LS,configurable,NIKE,"white, purple","Weiß, purple",,Herren,long-sleeve,long,,,,v-neck,"breathability, comfortable, lightweight, sweat-management",general,,true
Sells Goalkeeper,SGP151674,Sells Excel Fleece Top,98.14,1003,Torwart Trainingsoberteile,Sells Excel Fleece Top,configurable,SELLS,black,Schwarz,,,,,,,,,,,,true
Umbro,ETSUMTM0321_Z85,Umbro Club Essential Counter TW-Trikot,98.14,1001,Torwarttrikots,Umbro Club Essential Counter GK-Shirt FZ85,configurable,Umbro,"black, orange","Schwarz, Orange",,Herren,long-sleeve,,,,,v-neck,"breathability, comfortable, lightweight, sweat-management",,,true
NIKE,N869628-815,Nike Promo GK-Short (orange),97.54,1002,Torwarthosen,Nike Promo GK-Short (orange),configurable,NIKE,orange,Orange,,,,short,,,,,,,,true
Puma,P703771-43,PUMA CUP Torwarttrikot langarm Grün F43,97.47,1001,Torwarttrikots,PUMA CUP GK-Shirt l/s,configurable,PUMA,green,Grün,,Herren,long-sleeve,long,,,,,"breathability, lightweight, sweat-management",,,true
NIKE,ETSCV0057_010,Nike Gardien Tight Torwartshort Kids F0,97.37,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
KEEPERsport,KS01KS613-2,KEEPERsport GK Set GuKra3 s/s Festive,97.26,1009,Torwartset,,,,,,,,,,,,,,,,,false
uhlsport,ETS1003078_19,Uhlsport Distinction Color Baselayer,96.72,1004,Torwart Unterziehshirts,Uhlsport Distinction Color Baselayer,configurable,uhlsport,blue,Blau,,,,,,,,,,,,true
Erreà,TDP0A0Z-012/S,Erreà Orfeo Sottopantaloncino,96.04,1005,Torwart Unterziehhosen,,,,,,,,,,,,,,,,,false
NIKE,N919785-043,Nike Promo Torwartshort Grau F043,96.0,1002,Torwarthosen,Nike Promo GK-Shorts,configurable,NIKE,grey,Grau,,Herren,,short,,loose,,,"comfortable, individual-fit, lightweight, sweat-management, durability, dri-fit",,drawstring,true
adidas,ETSAZ5401K_000,adidas Assita 17 Torwarttrikot Kids Sch,95.94,1001,Torwarttrikots,adidas Assita 17 GK-Shirt Kids,configurable,adidas,black,Schwarz,,,long-sleeve,,elbow,normal,,round-neck,"breathability, lightweight, sweat-management, climalite",,,true
Erreà,TU250L0-070/S,Erreà Ermes Sottomaglia (blu),95.65,1004,Torwart Unterziehshirts,,,,,,,,,,,,,,,,,false
adidas,ACV6349,adidas AdiPro 18 Torwarttrikot langarm,95.6,1001,Torwarttrikots,adidas AdiPro 18 GK-Shirt l/s,configurable,adidas,orange,Orange,,Herren,long-sleeve,long,,,,,,,,true
uhlsport,ETS1005204K_001,Uhlsport Offense 23 Torwartset Kids KA,93.95,1001,Torwarttrikots,uhlsport Offense 23 GK-Set Kids KA,configurable,uhlsport,"black, white","Schwarz, Weiß",,,long-sleeve,,"elbow, hip, knee",,tight,round-neck,"breathability, comfortable, individual-fit, lightweight, sweat-management, durability, cushioning",,drawstring,true
NIKE,NAQ5326-317,NIKE Promo GK-Short (cyan),93.61,1002,Torwarthosen,NIKE Promo GK-Short (cyan),configurable,NIKE,blue,Blau,,,,short,,,,,,,,true
NIKE,N927209-535,NIKE Promo Compression Top l/s (purple),93.19,1004,Torwart Unterziehshirts,NIKE Promo Compression Top l/s (purple),configurable,NIKE,purple,purple,,,,long,,,,,,,,true
Puma,ETS703443_010,PUMA LIGA Torwarttrikot Kids Lila Weiss,92.45,1001,Torwarttrikots,PUMA LIGA GK-Shirt Kids,configurable,PUMA,"white, purple","Weiß, purple",,,long-sleeve,,,normal,,round-neck,drycell,laterally,,true
uhlsport,U3342-23,uhlsport Center Basic Short,92.31,1002,Torwarthosen,uhlsport Center Basic Short,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Herren,,short,,,,,"breathability, comfortable, lightweight",,,true
Erreà,TU250L0-012/L,Erreà Ermes Sottomaglia (nero),91.77,1004,Torwart Unterziehshirts,,,,,,,,,,,,,,,,,false
NIKE,NAQ5325-547,NIKE Promo GK-Jersey s/s (purple),90.12,1001,Torwarttrikots,NIKE Promo GK-Jersey s/s (purple),configurable,NIKE,violet,Violett,,,,short,,,,,,,,true
KEEPERsport,KS421-001,KEEPERsport GK Shirt GuKra4 3/4 (white),90.11,1001,Torwarttrikots,KEEPERsport GK Shirt GuKra4 3/4 (white),configurable,KEEPERsport,white,Weiß,,,,three-quarter,,,,,,,,true
KEEPERsport,KS430-006,KEEPERsport GK Shirt GuKra5 l/s (red),89.6,1001,Torwarttrikots,KEEPERsport GK Shirt GuKra5 l/s (red),configurable,KEEPERsport,red,Rot,KEEPERsport GuKra,,,long,,,,,,,,true
Derbystar,ETS6059_720,Derbystar Hyper Torwarttrikot langarm K,88.7,1001,Torwarttrikots,Derbystar Hyper GK-Shirt l/s Kids,configurable,Derbystar,"black, orange","Schwarz, Orange",,,long-sleeve,,,thin,,u-neck,"breathability, comfortable, elasticity, durability, hold",,,true
reusch,R3718530-783,Reusch CS Short Padded Pro XRD Schwarz,88.61,1002,Torwarthosen,Reusch CS Short Padded Pro XRD,configurable,REUSCH,orange,Orange,,Herren,,short,"with-padding, hip",,,,,,drawstring,true
uhlsport,U5612-06,Uhlsport Tower Torwarttrikot langarm Gr,88.39,1001,Torwarttrikots,uhlsport Tower GK-Shirt l/s,configurable,uhlsport,"red, grey","Rot, Grau",,Herren,long-sleeve,long,with-padding,,,round-neck,"breathability, comfortable, lightweight, sweat-management, protection",,,true
Hummel,ETS010815_2001,Hummel Essential Torwartshort Schwarz F,87.92,1002,Torwarthosen,Hummel Essential GK-Shorts,configurable,Hummel,black,Schwarz,,Herren,,,,,,,"breathability, lightweight, sweat-management",,,true
Hummel,ETS104087_7905,hummel Torwarttrikot Langarm Kids Blau,87.88,1001,Torwarttrikots,Hummel Essential GK-Shirt Kids,configurable,Hummel,blue,Blau,,,long-sleeve,,,,,round-neck,"comfortable, sweat-management, elasticity, durability",,,true
KEEPERsport,KS611-304,KEEPERsport GK Set Panther Promo,87.63,1009,Torwartset,KEEPERsport GK Set Panther Promo,configurable,KEEPERsport,red,Rot,,,,long,with-padding,,,,,,,true
KEEPERsport,KS01KS213-11,KEEPERsport GK Short GuKra3 (fluopink),87.23,1002,Torwarthosen,KEEPERsport GK Short GuKra3 (fluopink),configurable,KEEPERsport,,,,,,short,,,,,,,,true
NIKE,NCI1028-398,Nike Promo TW-Trikot kurzarm Grün F398,86.85,1001,Torwarttrikots,Nike Promo GK-Shirt s/s,configurable,NIKE,green,Grün,Nike promo,Herren,short-sleeve,long,,,,round-neck,"breathability, comfortable, lightweight, sweat-management",,,true
Under Armour,UA1000512-001,Under Armour COLDGEAR Mock (black),86.56,1004,Torwart Unterziehshirts,,,,,,,,,,,,,,,,,false
KEEPERsport,KS422-048,KEEPERsport GK Shirt GuKra4 s/s (grey),86.42,1001,Torwarttrikots,KEEPERsport GK Shirt GuKra4 s/s (grey),configurable,KEEPERsport,grey,Grau,,,,short,,,,,,,,true
KEEPERsport,KS424-024,KEEPERsport GK Undershirt Eagle (black),86.03,1004,Torwart Unterziehshirts,KEEPERsport GK Undershirt Eagle (black),configurable,KEEPERsport,black,Schwarz,,,,long,,,,,,,,true
HO Soccer,HO50-5032J,HO Soccer Set Portiere Junior,85.99,1009,Torwartset,,,,,,,,,,,,,,,,,false
KEEPERsport,KS417,KEEPERsport GK Undershirt Tiger 3/4,85.95,1004,Torwart Unterziehshirts,KEEPERsport GK Undershirt Tiger 3/4,configurable,KEEPERsport,black,Schwarz,,,,three-quarter,"with-padding, elbow",,,,,,,true
uhlsport,U5615-02,Uhlsport Score Junior Torwartset Kids R,84.39,1001,Torwarttrikots,uhlsport Score Junior GK-Set Kids,configurable,uhlsport,red,Rot,,,long-sleeve,long,"with-padding, elbow, hip, knee",,,round-neck,,,,true
KEEPERsport,KS60005-011,KEEPERsport Undershorts UnPadded,83.31,1005,Torwart Unterziehhosen,KEEPERsport Undershorts UnPadded,configurable,KEEPERsport,yellow,Gelb,KEEPERsport UnPadded,,,short,,,,,,,,true
NIKE,N725887-702,NIKE Park Knit Short (volt),82.46,1002,Torwarthosen,Nike Park II Short,configurable,NIKE,yellow,Gelb,,,,short,,thin,wide,,"breathability, comfortable, lightweight, sweat-management",general,drawstring,true
NIKE,N919771-010,Nike Gardien II Promo Torwarttrikot lan,81.93,1001,Torwarttrikots,Nike Promo GK-Shirt l/s,configurable,NIKE,black,Schwarz,,Herren,long-sleeve,long,,normal,,round-neck,"breathability, comfortable, lightweight, sweat-management, durability, dri-fit, cooling",laterally,,true
KEEPERsport,KS613-304,KEEPERsport GK Set GuKra4 s/s,81.88,1009,Torwartset,KEEPERsport GK Set GuKra4 s/s,configurable,KEEPERsport,red,Rot,KEEPERsport GuKra,,,short,,,,,,,,true
Hummel,ETS205281_6102,Hummel Core GK Torwarttrikotset Kids Gr,81.76,1001,Torwarttrikots,Hummel Core GK Torwarttrikotset Kids,configurable,Hummel,"black, green","Schwarz, Grün",,,long-sleeve,,,,wide,,"breathability, comfortable, lightweight, sweat-management",,,true
Erreà,TU250L0-010/S,Erreà Ermes Sottomaglia (bianco),80.84,1004,Torwart Unterziehshirts,,,,,,,,,,,,,,,,,false
Puma,P703067-47,PUMA GK Shirt Torwarttrikot Pink Schwar,79.66,1001,Torwarttrikots,PUMA GK Shirt GK-Shirt,configurable,PUMA,"black, pink","Schwarz, Pink",,Herren,long-sleeve,long,,normal,,round-neck,breathability,laterally,,true
Puma,P703455-05,PUMA FINAL evoKNIT Torwartshort Grün We,78.34,1002,Torwarthosen,PUMA FINAL evoKNIT GK-Shorts,configurable,PUMA,"white, green","Weiß, Grün",,Herren,,short,,,,,drycell,,,true
